cell_id,WBP5,ITGA5,LAMC2,VIM,KRT14,KRT17,is_cancer,site,non_cancer_type,compartment,patient,WBP5_detected,ITGA5_detected,LAMC2_detected,VIM_detected,KRT14_detected,KRT17_detected
HNSCC25_P12_B12_S120_comb,0,0,0,4.2994,0.15445,0,0,Primary,T cell,T cell,25,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
HNSCC25_P4_C01_S217_comb,3.9946,3.722,4.6171,6.9944,11.33,7.0609,1,Primary,0,Cancer cells,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC24_P3_C02_S26_comb,0,0,0,8.1387,0,0,0,Primary,Fibroblast,Fibroblast,24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC25_P12_A02_S98_comb,0,1.8762,0,4.9246,0,0,0,Primary,T cell,T cell,25,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC25_P12_G08_S176_comb,0,0,0.14405,0,0,0,0,Primary,T cell,T cell,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC24_P3_G06_S78_comb,0.49057,0,5.6786,0,5.6654,10.516,1,Primary,0,Cancer cells,24,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC25_P12_C08_S128_comb,0,0,0,0,0,0,0,Primary,T cell,T cell,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC25_P31_E07_S247_comb,0,0,1.1583,0,1.0179,3.2547,0,Lymph node,T cell,T cell,25,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC25_P12_D06_S138_comb,0,6.0651,0,6.7821,0,0,0,Primary,T cell,T cell,25,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC25_P31_E01_S241_comb,0,0,0.44467,0,0,0.63134,0,Lymph node,T cell,T cell,25,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
HNSCC24_P3_F11_S71_comb,0,0,0,6.6632,0,0,0,Primary,Mast,Mast,24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC24_P3_E11_S59_comb,1.5504,5.6114,0,6.6742,0,0,0,Primary,Fibroblast,Fibroblast,24,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC25_P12_G11_S179_comb,0,0,0,0,0,0,0,Primary,T cell,T cell,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC25_P4_H06_S282_comb,0,0,5.6252,0,10.668,12.42,1,Primary,0,Cancer cells,25,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC25_P31_H06_S282_comb,0,0,0,0,0,0,0,Lymph node,T cell,T cell,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC25_P31_A06_S198_comb,0,0,0,7.2449,0,0,0,Lymph node,T cell,T cell,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC25_P4_D02_S230_comb,5.4859,2.9073,0,8.4772,0,0,0,Primary,Fibroblast,Fibroblast,25,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC24_P3_A02_S2_comb,0,5.2595,0,9.0312,0,0,0,Primary,Fibroblast,Fibroblast,24,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC24_P3_A07_S7_comb,3.1963,0,0,3.6534,0,0,0,Primary,Fibroblast,Fibroblast,24,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC25_P31_C02_S218_comb,0,0,0,4.944,0,0,0,Lymph node,T cell,T cell,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC25_P12_D12_S144_comb,0,7.1661,0,0,0.42975,0,0,Primary,T cell,T cell,25,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
HNSCC25_P31_A03_S195_comb,0,0,0,0,0,0,0,Lymph node,T cell,T cell,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC25_P12_B04_S112_comb,0,0,0,8.9204,0.47405,0,0,Primary,T cell,T cell,25,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
HNSCC25_P4_H08_S284_comb,0.17377,5.5567,1.9891,9.5687,0,0,0,Primary,Fibroblast,Fibroblast,25,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC25_P12_H03_S183_comb,0,0,0,1.0827,0,0.39397,0,Primary,T cell,T cell,25,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
HNSCC25_P4_E12_S252_comb,3.7696,1.7119,1.4131,6.246,12.057,6.9724,1,Primary,0,Cancer cells,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC25_P31_A05_S197_comb,0,0,0,0,0,0,0,Lymph node,T cell,T cell,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC22_P5_B11_S215_comb,6.3687,0.15704,0,2.885,0.96051,0,0,Primary,Fibroblast,Fibroblast,22,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
HNSCC18_P4_A12_S12_comb,0.25459,2.9583,4.2321,0,0,7.977,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
HNSCC22_P5_C08_S224_comb,7.1823,0,0,6.4047,1.3595,0,0,Primary,Fibroblast,Fibroblast,22,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
HNSCC22_P5_D11_S239_comb,0,0,0,8.3332,0.96347,0,0,Primary,Fibroblast,Fibroblast,22,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
HNSCC22_P5_H09_S285_comb,6.8823,0,0,0,1.1003,0,0,Primary,Fibroblast,Fibroblast,22,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
HNSCC18_P4_H04_S88_comb,3.9292,2.5811,6.4784,4.5938,9.7541,11.742,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC18_P4_D10_S46_comb,0,0,0,7.8466,0,0,0,Primary,Mast,Mast,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC22_P5_F06_S258_comb,4.1166,0,6.0464,0.12433,12.566,9.2466,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_C09_S225_comb,3.6825,0,7.3473,3.4299,12.644,8.496,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC18_P4_G09_S81_comb,0,5.4227,0,3.9693,5.5193,9.2142,0,Primary,0,0,18,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
HNSCC18_P4_E01_S49_comb,4.6876,5.7207,8.5271,6.2316,9.6585,10.98,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_C04_S220_comb,4.6928,0,6.3866,0,13.218,9.082,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_A04_S196_comb,5.1019,0,6.0022,0,12.031,5.3888,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_E07_S55_comb,4.8087,4.7366,3.69,0,9.8142,10.981,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_C07_S31_comb,0,0,0.018634,0,11.676,11.643,1,Primary,0,Cancer cells,18,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_A11_S11_comb,0,0,0.094912,6.8053,0,0,0,Primary,Mast,Mast,18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC22_P5_A12_S204_comb,5.5615,0,0,0,9.9747,5.8068,1,Primary,0,Cancer cells,22,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC22_P5_D06_S234_comb,0.99349,0,7.2598,0,12.365,8.9064,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_F10_S262_comb,0,0,0,4.6624,0.32308,0,0,Primary,Fibroblast,Fibroblast,22,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
HNSCC22_P5_H12_S288_comb,7.3078,0,0,0,11.575,8.5682,0,Primary,0,0,22,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC22_P5_D12_S240_comb,0,5.7666,9.4258,0,11.241,10.464,1,Primary,0,Cancer cells,22,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_E02_S50_comb,0,0,0.64524,0,0,0,0,Primary,0,0,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC22_P5_A11_S203_comb,0,0,0,0,0,0,0,Primary,Fibroblast,Fibroblast,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC18_P4_C12_S36_comb,1.3115,0,0,6.903,0,0,0,Primary,Fibroblast,Fibroblast,18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC22_P5_A08_S200_comb,2.3829,3.8588,3.8491,0,11.629,4.3078,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_H11_S287_comb,4.8985,3.3114,7.9282,0,12.029,8.5446,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_F05_S65_comb,0,0,0.1137,0,12.024,5.5474,0,Primary,0,0,18,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_C05_S221_comb,0,0,4.4757,0,12.322,8.258,1,Primary,0,Cancer cells,22,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_C08_S32_comb,0,0,0.042644,0,0,0,0,Primary,0,0,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC18_P4_G03_S75_comb,5.4655,0,0.053806,0,0,0,0,Primary,0,0,18,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC22_P5_E02_S242_comb,1.111,2.0986,0.30685,6.9682,1.6093,0,0,Primary,Mast,Mast,22,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
HNSCC22_P5_A07_S199_comb,5.3791,3.5608,7.4626,0,12.359,6.0626,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_A05_S5_comb,0,0,0,0.079975,0,0,0,Primary,Mast,Mast,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC22_P5_B02_S206_comb,4.9739,3.5023,3.9522,0,11.481,6.2787,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_B04_S208_comb,7.2322,0,0.092207,1.0663,0,0,0,Primary,Fibroblast,Fibroblast,22,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC22_P5_A05_S197_comb,5.0366,0,2.6262,0,12.32,9.2732,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_F04_S64_comb,0.21288,0,6.5196,4.6972,10.08,11.283,1,Primary,0,Cancer cells,18,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC18_P4_C06_S30_comb,0,0,0.08134,0,0,0,0,Primary,0,0,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC22_P5_G02_S266_comb,5.5396,0,0,0,11.554,7.0335,1,Primary,0,Cancer cells,22,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC22_P5_C01_S217_comb,2.9125,0,0,0,12.362,10.21,1,Primary,0,Cancer cells,22,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC22_P5_G03_S267_comb,2.56,0,3.0628,0.13488,12.765,9.0702,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_D05_S233_comb,4.0712,0,5.5431,1.3578,11.762,7.7005,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC18_P4_F08_S68_comb,0,0,0.10836,0,0,0,0,Primary,0,0,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC22_P5_F09_S261_comb,0.28451,0,5.0642,0,12.512,9.9171,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_D08_S44_comb,0,0,0.056584,0,9.7968,9.8533,0,Primary,0,0,18,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_E09_S57_comb,0,0,0.034216,0,0.094912,0,0,Primary,0,0,18,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
HNSCC18_P4_H01_S85_comb,5.4445,0.09356,5.4252,0,11.527,10.891,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_H06_S282_comb,4.5444,3.9479,7.9949,5.5663,12.446,9.654,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_B03_S207_comb,2.5271,3.7716,5.9239,0,11.799,8.4016,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_F04_S256_comb,0,0,0.20289,2.7244,0,0.54498,0,Primary,Fibroblast,Fibroblast,22,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
HNSCC22_P5_D09_S237_comb,3.5301,4.5968,3.7087,0,12.38,8.8448,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_F12_S264_comb,0.24853,4.3093,5.821,0,12.34,8.5758,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_C11_S227_comb,0,0,0,10.179,0,0,0,Primary,Mast,Mast,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC22_P5_H03_S279_comb,0,3.2409,0.73725,0,12.3,6.6667,1,Primary,0,Cancer cells,22,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_F12_S72_comb,0,0,4.6123,0,8.9022,8.9085,1,Primary,0,Cancer cells,18,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_B05_S209_comb,5.1083,0,0.52306,0,12.41,8.9949,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_B11_S23_comb,4.8671,3.875,5.8633,2.8953,9.8105,10.998,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_A10_S202_comb,0,0,0,0.35614,10.53,6.1858,1,Primary,0,Cancer cells,22,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
HNSCC18_P4_A07_S7_comb,1.1609,0,0.43296,0,11.596,10.943,0,Primary,0,0,18,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_G07_S79_comb,4.0004,3.8247,5.1042,0,11.513,11.177,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_E06_S54_comb,0,1.1414,5.0562,4.6982,9.4211,11.145,1,Primary,0,Cancer cells,18,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC18_P4_B12_S24_comb,0,0,0,0,7.2161,0,0,Primary,0,0,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
HNSCC22_P5_A06_S198_comb,5.3092,3.5518,4.4362,0,11.809,9.0088,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_D09_S45_comb,5.5778,0,5.7294,5.8394,10.256,11.959,1,Primary,0,Cancer cells,18,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_D03_S231_comb,0,5.9523,0.079975,6.1916,0.75018,0,0,Primary,Fibroblast,Fibroblast,22,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
HNSCC18_P4_C10_S34_comb,0,4.2906,7.4576,4.3756,8.3934,11.36,1,Primary,0,Cancer cells,18,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_C06_S222_comb,1.669,0,0,0,11.338,8.3863,1,Primary,0,Cancer cells,22,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC22_P5_G07_S271_comb,4.6795,0,1.8922,0,12.233,8.2222,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_C12_S228_comb,5.3289,2.2271,6.8082,3.3642,11.681,6.8986,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_F05_S257_comb,2.4041,0,0,7.8504,0.91762,5.2361,0,Primary,Fibroblast,Fibroblast,22,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
HNSCC18_P4_C04_S28_comb,0,4.1384,5.2424,0,8.3741,9.3915,1,Primary,0,Cancer cells,18,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_H05_S89_comb,5.3946,3.9937,6.4659,0,8.8968,10.311,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_E10_S250_comb,3.43,0,6.3016,0,12.336,8.9315,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_E06_S246_comb,0,0,5.1602,0.27977,12.27,7.011,1,Primary,0,Cancer cells,22,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_E04_S244_comb,0,0.15575,0.44361,0,12.142,8.4253,1,Primary,0,Cancer cells,22,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_B07_S211_comb,0,3.4178,4.9161,0,11.917,7.8587,1,Primary,0,Cancer cells,22,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_G08_S272_comb,1.7485,0,3.8259,0.22527,11.668,8.5946,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC18_P4_B09_S21_comb,0,0,0,6.7654,0,0,0,Primary,Fibroblast,Fibroblast,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC18_P4_D02_S38_comb,0,0,0,0,0.77989,6.4039,0,Primary,0,0,18,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC18_P4_G12_S84_comb,3.4906,3.2077,5.5129,2.3868,11.105,11.361,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_E07_S247_comb,3.516,0,0.19535,0,11.989,7.9155,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_F11_S71_comb,2.7904,2.5835,5.9663,0,8.8112,10.225,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_D01_S229_comb,0,3.6177,4.3278,0,11.202,8.0599,1,Primary,0,Cancer cells,22,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_A01_S193_comb,5.1075,3.6655,4.354,0,10.972,8.8657,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_H11_S95_comb,4.7533,4.5942,7.1943,3.4476,11.856,12.98,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_A09_S201_comb,0,0.18269,0,6.555,0.45628,0,0,Primary,Fibroblast,Fibroblast,22,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
HNSCC22_P5_G04_S268_comb,3.864,3.2656,4.4189,0,12.056,7.3725,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_G04_S76_comb,0,0,0.064883,0,0,0.09356,0,Primary,0,0,18,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
HNSCC18_P4_H12_S96_comb,0,2.2182,3.6442,0,9.4355,11.953,1,Primary,0,Cancer cells,18,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_D08_S236_comb,3.9972,2.0569,4.4174,3.8853,11.353,7.9919,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC18_P4_C01_S25_comb,5.6541,4.5434,2.6498,0,8.5182,11.585,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_F02_S254_comb,0,0,6.1562,0,11.827,8.4179,1,Primary,0,Cancer cells,22,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_H01_S277_comb,0.64155,4.6444,4.5476,0,11.725,8.0645,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_C11_S35_comb,3.9121,7.1799,8.4043,0,10.624,13.04,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_F11_S263_comb,3.5518,0,4.5024,0,11.891,7.4684,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_D02_S230_comb,0.71633,1.6839,7.9257,5.5334,11.307,9.0477,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC18_P4_F01_S61_comb,0,0,0,0,0,0,0,Primary,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC18_P4_D06_S42_comb,0,0,4.9536,5.3069,11.124,12.049,1,Primary,0,Cancer cells,18,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC18_P4_G11_S83_comb,4.2569,4.2878,7.5138,4.8748,10.566,11.782,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_G11_S275_comb,1.412,0,0,3.3529,0.76723,0,0,Primary,Fibroblast,Fibroblast,22,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
HNSCC22_P5_C10_S226_comb,0,0,5.0572,0,11.233,5.9123,1,Primary,0,Cancer cells,22,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_C02_S26_comb,4.067,4.5626,5.5362,0,6.0254,13.873,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_A03_S3_comb,0,0,0.049631,6.1916,0,0,0,Primary,Fibroblast,Fibroblast,18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC22_P5_F03_S255_comb,1.8143,0,5.8724,0,11.566,6.6943,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_F10_S70_comb,4.2207,3.7808,7.2833,5.2778,10.033,11.17,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC18_P4_E04_S52_comb,0,6.4247,6.8784,0,8.6908,11.605,1,Primary,0,Cancer cells,18,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_E09_S249_comb,0,0.20664,0,0.39726,9.723,0.52807,1,Primary,0,Cancer cells,22,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
HNSCC22_P5_F07_S259_comb,0,0.92372,3.6383,0,12.47,7.8883,1,Primary,0,Cancer cells,22,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_C09_S33_comb,3.4135,0,0.3774,0,6.9645,7.8811,1,Primary,0,Cancer cells,18,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_F03_S63_comb,5.6711,0,4.9033,0,5.4469,11.183,1,Primary,0,Cancer cells,18,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_H10_S94_comb,3.8721,4.083,3.0602,0,8.0519,10.458,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_E08_S248_comb,2.771,0,3.9624,1.1217,11.407,7.3022,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC18_P4_G02_S74_comb,5.5843,5.8396,0.37629,0,10.158,12.471,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_E05_S245_comb,1.0215,0,3.2753,0,11.912,10.736,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_F01_S253_comb,4.1168,0,8.0589,0,12.293,10.12,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_B12_S216_comb,4.2048,5.0152,9.4998,0,12.058,9.6134,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_G05_S269_comb,4.7761,0,0.070389,0,12.021,3.9991,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_B08_S20_comb,0,1.0738,1.9826,0,10.883,12.624,0,Primary,0,0,18,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_A09_S9_comb,0.47716,4.7157,7.0619,3.8753,5.3678,9.6925,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC22_P5_G01_S265_comb,0,0,0,7.0033,0,0,0,Primary,Fibroblast,Fibroblast,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC22_P5_B10_S214_comb,4.946,0,0.060739,0,11.295,7.1971,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_B09_S213_comb,2.6711,0,5.8049,0,12.84,10.566,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_G12_S276_comb,1.7899,0,0,0,11.84,9.9309,1,Primary,0,Cancer cells,22,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC22_P5_E03_S243_comb,2.7504,3.6057,2.7264,0,11.501,7.3489,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_F07_S67_comb,0,0,0,0,0,0,0,Primary,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC22_P5_E01_S241_comb,3.5657,0,5.5556,0.16993,12.109,8.5791,1,Primary,0,Cancer cells,22,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC18_P4_E03_S51_comb,0.31615,4.608,6.2467,0,11.621,12.127,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_H02_S86_comb,4.6897,2.5303,4.4507,0,11.34,11.912,1,Primary,0,Cancer cells,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC18_P4_H08_S92_comb,0,4.6467,5.8755,0,11.596,12.5,1,Primary,0,Cancer cells,18,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_H02_S278_comb,3.2324,3.3996,8.0154,0,12.581,10.254,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC22_P5_H07_S283_comb,4.8126,5.4844,8.2742,5.7238,11.945,9.7401,1,Primary,0,Cancer cells,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
