cell_id,WBP5,is_cancer,site,non_cancer_type,compartment,patient,detected
HN25_P5_A06_S6_comb,2.2762,1,Primary,0,Cancer cells,25,TRUE
HN26_P14_C09_S225_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN25_P5_H02_S86_comb,0,0,Primary,#NAME?,#NAME?,25,FALSE
HN25_P5_A12_S12_comb,4.0425,0,Primary,Fibroblast,Fibroblast,25,TRUE
HN26_P14_G04_S268_comb,4.9826,0,Lymph node,Fibroblast,Fibroblast,26,TRUE
HN26_P6_E01_S49_comb,7.1452,0,Primary,Fibroblast,Fibroblast,26,TRUE
HN26_P14_D04_S232_comb,1.3533,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P26_F04_S352_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN25_P23_F04_S256_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN28_P6_A03_S99_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HNSCC26_P24_H06_S378_comb,3.2713,1,Lymph node,0,Cancer cells,26,TRUE
HNSCC26_P24_A05_S293_comb,3.2376,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P14_E12_S252_comb,3.8283,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P26_B01_S301_comb,3.119,1,Lymph node,0,Cancer cells,26,TRUE
HNSCC26_P24_E01_S337_comb,4.1967,1,Lymph node,0,Cancer cells,26,TRUE
HNSCC26_P12_D04_S232_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN25_P23_C05_S221_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HNSCC26_P24_B02_S302_comb,4.3947,1,Lymph node,0,Cancer cells,26,TRUE
HN28_P6_D10_S142_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN26_P26_B09_S309_comb,3.0215,1,Lymph node,0,Cancer cells,26,TRUE
HNSCC26_P12_D10_S238_comb,5.1489,1,Lymph node,0,Cancer cells,26,TRUE
HN25_P23_H04_S280_comb,3.8797,1,Lymph node,0,Cancer cells,25,TRUE
HN28_P6_F01_S157_comb,4.725,0,Primary,Fibroblast,Fibroblast,28,TRUE
HN26_P5_G02_S74_comb,0,0,Primary,Fibroblast,Fibroblast,26,FALSE
HN25_P23_H10_S286_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN28_P6_B12_S120_comb,6.6928,0,Primary,Fibroblast,Fibroblast,28,TRUE
HN26_P13_F12_S168_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN25_P25_C03_S315_comb,4.675,1,Lymph node,0,Cancer cells,25,TRUE
HN28_P15_E11_S347_comb,0,0,Lymph node,B cell,B cell,28,FALSE
HN26_P25_B05_S113_comb,2.0229,1,Lymph node,0,Cancer cells,26,TRUE
HN28_P15_B03_S303_comb,0,0,Lymph node,B cell,B cell,28,FALSE
HN25_P24_G05_S173_comb,3.0192,1,Lymph node,0,Cancer cells,25,TRUE
HN26_P14_D03_S231_comb,1.5835,0,Lymph node,Fibroblast,Fibroblast,26,TRUE
HN26_P25_C07_S127_comb,5.1893,1,Lymph node,0,Cancer cells,26,TRUE
HN25_P5_E04_S52_comb,0,0,Primary,Fibroblast,Fibroblast,25,FALSE
HN28_P6_B11_S119_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN26_P6_G04_S76_comb,0,0,Primary,T cell,T cell,26,FALSE
HN26_P14_A05_S197_comb,6.3052,0,Lymph node,Fibroblast,Fibroblast,26,TRUE
HN26_P25_B10_S118_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN28_P6_G09_S177_comb,6.587,0,Primary,Fibroblast,Fibroblast,28,TRUE
HN26_P5_E03_S51_comb,6.0454,0,Primary,Fibroblast,Fibroblast,26,TRUE
HN28_P15_D03_S327_comb,0,0,Lymph node,B cell,B cell,28,FALSE
HN25_P5_E07_S55_comb,1.9631,1,Primary,0,Cancer cells,25,TRUE
HN28_P15_F09_S357_comb,0,1,Lymph node,0,Cancer cells,28,FALSE
HN26_P14_F10_S262_comb,3.0041,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P6_C01_S25_comb,0,0,Primary,Fibroblast,Fibroblast,26,FALSE
HN25_P24_E10_S154_comb,2.5612,1,Lymph node,0,Cancer cells,25,TRUE
HN28_P15_E01_S337_comb,2.6776,1,Lymph node,0,Cancer cells,28,TRUE
HN26_P25_A08_S104_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN25_P25_E02_S338_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN26_P26_F02_S350_comb,4.5923,1,Lymph node,0,Cancer cells,26,TRUE
HNSCC26_P12_A07_S199_comb,1.2345,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P5_G12_S84_comb,6.5701,0,Primary,Fibroblast,Fibroblast,26,TRUE
HN26_P26_C10_S322_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN25_P24_F08_S164_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN26_P5_H10_S94_comb,2.0621,1,Primary,0,Cancer cells,26,TRUE
HN28_P15_H09_S381_comb,5.0063,0,Lymph node,Fibroblast,Fibroblast,28,TRUE
HN28_P15_G12_S372_comb,0,1,Lymph node,0,Cancer cells,28,FALSE
HN26_P26_B04_S304_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN25_P24_G07_S175_comb,2.7551,1,Lymph node,0,Cancer cells,25,TRUE
HN26_P25_F10_S166_comb,2.7727,1,Lymph node,0,Cancer cells,26,TRUE
HN25_P23_C04_S220_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN25_P23_H08_S284_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN26_P13_E12_S156_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN28_P6_B02_S110_comb,0,0,Primary,0,0,28,FALSE
HN25_P5_C07_S31_comb,5.1909,1,Primary,0,Cancer cells,25,TRUE
HN25_P24_B04_S112_comb,3.5931,1,Lymph node,0,Cancer cells,25,TRUE
HN26_P6_H05_S89_comb,4.7485,0,Primary,Fibroblast,Fibroblast,26,TRUE
HN25_P5_H08_S92_comb,0,0,Primary,Fibroblast,Fibroblast,25,FALSE
HN26_P14_G10_S274_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN25_P24_B06_S114_comb,6.1586,0,Lymph node,Fibroblast,Fibroblast,25,TRUE
HN25_P23_G01_S265_comb,4.3942,1,Lymph node,0,Cancer cells,25,TRUE
HN28_P6_H02_S182_comb,0.70664,0,Primary,Fibroblast,Fibroblast,28,TRUE
HNSCC26_P24_A07_S295_comb,3.1457,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P14_B03_S207_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN28_P6_F07_S163_comb,4.5708,0,Primary,Fibroblast,Fibroblast,28,TRUE
HN25_P5_G03_S75_comb,4.8497,1,Primary,0,Cancer cells,25,TRUE
HN26_P13_A11_S107_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN25_P23_E06_S246_comb,4.4915,1,Lymph node,0,Cancer cells,25,TRUE
HN28_P15_A04_S292_comb,0,0,Lymph node,Fibroblast,Fibroblast,28,FALSE
HN25_P5_B10_S22_comb,0,1,Primary,0,Cancer cells,25,FALSE
HN28_P15_H05_S377_comb,5.4449,0,Lymph node,Fibroblast,Fibroblast,28,TRUE
HN25_P5_C02_S26_comb,5.4325,1,Primary,0,Cancer cells,25,TRUE
HN25_P23_D02_S230_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN25_P24_G01_S169_comb,1.9542,1,Lymph node,0,Cancer cells,25,TRUE
HN28_P15_C06_S318_comb,0,0,Lymph node,Fibroblast,Fibroblast,28,FALSE
HN28_P15_H03_S375_comb,0,0,Lymph node,Fibroblast,Fibroblast,28,FALSE
HN28_P6_H11_S191_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN28_P6_C05_S125_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN26_P14_D07_S235_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN26_P5_D11_S47_comb,0,0,Primary,0,0,26,FALSE
HNSCC26_P12_B06_S210_comb,2.2934,1,Lymph node,0,Cancer cells,26,TRUE
HN28_P6_H01_S181_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN26_P14_A12_S204_comb,5.612,0,Lymph node,Fibroblast,Fibroblast,26,TRUE
HN25_P5_F08_S68_comb,5.2412,0,Primary,Fibroblast,Fibroblast,25,TRUE
HN25_P24_G08_S176_comb,3.6648,1,Lymph node,0,Cancer cells,25,TRUE
HN25_P5_A08_S8_comb,5.9834,0,Primary,Fibroblast,Fibroblast,25,TRUE
HNSCC26_P12_C11_S227_comb,0,0,Lymph node,0,0,26,FALSE
HN28_P15_E08_S344_comb,1.5941,1,Lymph node,0,Cancer cells,28,TRUE
HNSCC26_P24_G10_S370_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN25_P25_D07_S331_comb,4.1619,0,Lymph node,Fibroblast,Fibroblast,25,TRUE
HN26_P14_E09_S249_comb,6.5167,0,Lymph node,Fibroblast,Fibroblast,26,TRUE
HN28_P15_H01_S373_comb,2.5509,0,Lymph node,Endothelial,Endothelial,28,TRUE
HN26_P6_C06_S30_comb,0,1,Primary,0,Cancer cells,26,FALSE
HN26_P5_C11_S35_comb,0,0,Primary,Fibroblast,Fibroblast,26,FALSE
HN26_P14_H08_S284_comb,5.4758,0,Lymph node,Fibroblast,Fibroblast,26,TRUE
HN26_P25_D05_S137_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HNSCC26_P12_E01_S241_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HNSCC26_P24_C12_S324_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN25_P23_F08_S260_comb,2.9007,1,Lymph node,0,Cancer cells,25,TRUE
HN28_P15_H07_S379_comb,4.785,0,Lymph node,Fibroblast,Fibroblast,28,TRUE
HN25_P5_H03_S87_comb,0,0,Primary,Fibroblast,Fibroblast,25,FALSE
HN25_P25_G11_S371_comb,0.16736,1,Lymph node,0,Cancer cells,25,TRUE
HN25_P23_F07_S259_comb,0,0,Lymph node,B cell,B cell,25,FALSE
HNSCC26_P12_B01_S205_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN25_P23_D04_S232_comb,4.7436,0,Lymph node,Fibroblast,Fibroblast,25,TRUE
HN25_P25_E12_S348_comb,3.929,0,Lymph node,Fibroblast,Fibroblast,25,TRUE
HN26_P25_F02_S158_comb,4.8392,1,Lymph node,0,Cancer cells,26,TRUE
HN28_P15_F08_S356_comb,0,0,Lymph node,Fibroblast,Fibroblast,28,FALSE
HN25_P5_D09_S45_comb,3.0986,1,Primary,0,Cancer cells,25,TRUE
HN25_P24_D02_S134_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN25_P25_E09_S345_comb,0,0,Lymph node,Mast,Mast,25,FALSE
HN28_P6_F03_S159_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN25_P25_C09_S321_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN28_P6_D05_S137_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HNSCC26_P24_G09_S369_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN25_P25_B07_S307_comb,5.1306,0,Lymph node,Fibroblast,Fibroblast,25,TRUE
HN26_P13_E05_S149_comb,5.4447,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P14_D01_S229_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN26_P5_D02_S38_comb,0,0,Primary,Fibroblast,Fibroblast,26,FALSE
HN25_P23_D01_S229_comb,0,1,Lymph node,0,Cancer cells,25,FALSE
HN26_P6_E02_S50_comb,5.8057,0,Primary,Fibroblast,Fibroblast,26,TRUE
HN26_P26_G10_S370_comb,0,0,Lymph node,Dendritic,Dendritic,26,FALSE
HN26_P13_F11_S167_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN26_P25_A12_S108_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN28_P15_D08_S332_comb,3.9079,1,Lymph node,0,Cancer cells,28,TRUE
HN26_P6_E09_S57_comb,1.3752,0,Primary,0,0,26,TRUE
HN28_P6_D11_S143_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HNSCC26_P24_D06_S330_comb,3.0866,1,Lymph node,0,Cancer cells,26,TRUE
HN25_P24_A04_S100_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN25_P24_E01_S145_comb,6.0363,1,Lymph node,0,Cancer cells,25,TRUE
HN28_P15_B09_S309_comb,4.5959,0,Lymph node,Fibroblast,Fibroblast,28,TRUE
HNSCC26_P24_G01_S361_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN25_P5_H11_S95_comb,0,0,Primary,myocyte,myocyte,25,FALSE
HN25_P24_A01_S97_comb,4.5093,0,Lymph node,Fibroblast,Fibroblast,25,TRUE
HN26_P6_B09_S21_comb,0,0,Primary,T cell,T cell,26,FALSE
HN26_P26_A10_S298_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN28_P6_A05_S101_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN26_P14_E01_S241_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN28_P6_A04_S100_comb,1.117,0,Primary,Fibroblast,Fibroblast,28,TRUE
HN25_P5_H05_S89_comb,5.4053,0,Primary,Fibroblast,Fibroblast,25,TRUE
HN25_P23_D03_S231_comb,0,0,Lymph node,Mast,Mast,25,FALSE
HN28_P6_B04_S112_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN26_P13_E01_S145_comb,1.8488,1,Lymph node,0,Cancer cells,26,TRUE
HNSCC26_P12_D01_S229_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN26_P25_E04_S148_comb,4.146,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P14_A04_S196_comb,4.2628,1,Lymph node,0,Cancer cells,26,TRUE
HNSCC26_P24_A01_S289_comb,0,0,Lymph node,0,0,26,FALSE
HN28_P15_C02_S314_comb,0,1,Lymph node,0,Cancer cells,28,FALSE
HN25_P23_E02_S242_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN26_P13_E09_S153_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN25_P24_A12_S108_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN25_P25_H09_S381_comb,0,0,Lymph node,0,0,25,FALSE
HN25_P5_A10_S10_comb,3.1504,0,Primary,Fibroblast,Fibroblast,25,TRUE
HNSCC26_P12_D08_S236_comb,2.8174,1,Lymph node,0,Cancer cells,26,TRUE
HN25_P24_F01_S157_comb,4.9289,1,Lymph node,0,Cancer cells,25,TRUE
HN26_P5_D01_S37_comb,4.3834,1,Primary,0,Cancer cells,26,TRUE
HN26_P6_A04_S4_comb,3.3377,1,Primary,0,Cancer cells,26,TRUE
HNSCC26_P24_E04_S340_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN26_P26_B07_S307_comb,4.3286,1,Lymph node,0,Cancer cells,26,TRUE
HN28_P15_F06_S354_comb,0.38184,1,Lymph node,0,Cancer cells,28,TRUE
HN25_P5_E01_S49_comb,2.7864,1,Primary,0,Cancer cells,25,TRUE
HN28_P6_B06_S114_comb,6.2528,0,Primary,Fibroblast,Fibroblast,28,TRUE
HNSCC26_P24_H07_S379_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN26_P26_G01_S361_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN26_P26_A12_S300_comb,2.7201,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P14_C12_S228_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN26_P5_C03_S27_comb,6.905,0,Primary,Fibroblast,Fibroblast,26,TRUE
HN28_P6_D07_S139_comb,4.7111,0,Primary,Fibroblast,Fibroblast,28,TRUE
HN26_P25_G06_S174_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN25_P5_B02_S14_comb,5.5231,0,Primary,Fibroblast,Fibroblast,25,TRUE
HN25_P25_A10_S298_comb,5.8077,0,Lymph node,Fibroblast,Fibroblast,25,TRUE
HN25_P25_A06_S294_comb,5.0472,0,Lymph node,Fibroblast,Fibroblast,25,TRUE
HN26_P5_D06_S42_comb,4.462,1,Primary,0,Cancer cells,26,TRUE
HNSCC26_P12_E08_S248_comb,3.3357,0,Lymph node,Macrophage,Macrophage,26,TRUE
HN28_P15_A11_S299_comb,0,0,Lymph node,Fibroblast,Fibroblast,28,FALSE
HN28_P6_F04_S160_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN28_P6_E07_S151_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN26_P5_C12_S36_comb,0,0,Primary,Mast,Mast,26,FALSE
HN28_P15_B04_S304_comb,0.54794,1,Lymph node,0,Cancer cells,28,TRUE
HN26_P6_H10_S94_comb,0,1,Primary,0,Cancer cells,26,FALSE
HN26_P26_C05_S317_comb,1.1017,1,Lymph node,0,Cancer cells,26,TRUE
HN28_P6_E04_S148_comb,5.8699,0,Primary,Fibroblast,Fibroblast,28,TRUE
HN25_P25_G02_S362_comb,3.7711,1,Lymph node,0,Cancer cells,25,TRUE
HN25_P5_H01_S85_comb,5.8138,0,Primary,Fibroblast,Fibroblast,25,TRUE
HN25_P24_F12_S168_comb,4.9126,1,Lymph node,0,Cancer cells,25,TRUE
HN26_P25_H08_S188_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN28_P15_C04_S316_comb,0,0,Lymph node,Fibroblast,Fibroblast,28,FALSE
HN26_P5_F12_S72_comb,4.3027,0,Primary,Fibroblast,Fibroblast,26,TRUE
HN26_P25_H06_S186_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HNSCC26_P12_D02_S230_comb,6.1593,0,Lymph node,Fibroblast,Fibroblast,26,TRUE
HN28_P6_F08_S164_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN25_P24_B07_S115_comb,2.4696,1,Lymph node,0,Cancer cells,25,TRUE
HN28_P15_B11_S311_comb,0,0,Lymph node,Fibroblast,Fibroblast,28,FALSE
HN26_P25_H05_S185_comb,5.543,1,Lymph node,0,Cancer cells,26,TRUE
HN28_P6_F11_S167_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HNSCC26_P24_E12_S348_comb,3.5832,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P6_G01_S73_comb,0,1,Primary,0,Cancer cells,26,FALSE
HN28_P6_F10_S166_comb,4.754,0,Primary,Fibroblast,Fibroblast,28,TRUE
HN25_P24_A05_S101_comb,5.9682,0,Lymph node,Fibroblast,Fibroblast,25,TRUE
HN25_P25_B05_S305_comb,4.5029,1,Lymph node,0,Cancer cells,25,TRUE
HN25_P5_G04_S76_comb,0,0,Primary,T cell,T cell,25,FALSE
HN26_P13_G08_S176_comb,0,0,Lymph node,0,0,26,FALSE
HN26_P25_D08_S140_comb,1.3127,1,Lymph node,0,Cancer cells,26,TRUE
HN25_P5_C11_S35_comb,0.82049,0,Primary,Dendritic,Dendritic,25,TRUE
HN25_P5_E03_S51_comb,0,0,Primary,T cell,T cell,25,FALSE
HN28_P15_G11_S371_comb,0,0,Lymph node,Fibroblast,Fibroblast,28,FALSE
HN25_P23_B08_S212_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN25_P5_F02_S62_comb,0,0,Primary,Fibroblast,Fibroblast,25,FALSE
HN25_P5_C10_S34_comb,5.3942,0,Primary,Fibroblast,Fibroblast,25,TRUE
HN26_P13_G01_S169_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN26_P6_F09_S69_comb,0,0,Primary,Fibroblast,Fibroblast,26,FALSE
HN25_P24_B01_S109_comb,1.3144,1,Lymph node,0,Cancer cells,25,TRUE
HN25_P25_A08_S296_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN26_P26_D07_S331_comb,1.742,1,Lymph node,0,Cancer cells,26,TRUE
HNSCC26_P24_G06_S366_comb,4.1977,1,Lymph node,0,Cancer cells,26,TRUE
HNSCC26_P12_F06_S258_comb,2.7643,1,Lymph node,0,Cancer cells,26,TRUE
HN25_P5_F11_S71_comb,4.0429,1,Primary,0,Cancer cells,25,TRUE
HN25_P23_A02_S194_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN26_P26_H03_S375_comb,2.8908,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P26_B05_S305_comb,0,0,Lymph node,T cell,T cell,26,FALSE
HN25_P5_H07_S91_comb,5.7098,0,Primary,Fibroblast,Fibroblast,25,TRUE
HN26_P6_H04_S88_comb,0,1,Primary,0,Cancer cells,26,FALSE
HN26_P13_D11_S143_comb,2.2041,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P26_B02_S302_comb,4.07,1,Lymph node,0,Cancer cells,26,TRUE
HN25_P23_F01_S253_comb,1.5509,0,Lymph node,Fibroblast,Fibroblast,25,TRUE
HN28_P15_A08_S296_comb,5.3016,0,Lymph node,Fibroblast,Fibroblast,28,TRUE
HN25_P24_A02_S98_comb,3.7644,1,Lymph node,0,Cancer cells,25,TRUE
HN25_P5_G08_S80_comb,5.1859,0,Primary,Fibroblast,Fibroblast,25,TRUE
HN26_P25_G04_S172_comb,1.8675,1,Lymph node,0,Cancer cells,26,TRUE
HN25_P23_D12_S240_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN26_P6_A05_S5_comb,5.2161,1,Primary,0,Cancer cells,26,TRUE
HN28_P15_H04_S376_comb,0,0,Lymph node,B cell,B cell,28,FALSE
HN26_P26_C09_S321_comb,0,0,Lymph node,Macrophage,Macrophage,26,FALSE
HN25_P5_F06_S66_comb,0,0,Primary,Mast,Mast,25,FALSE
HN28_P6_C10_S130_comb,6.1401,0,Primary,Fibroblast,Fibroblast,28,TRUE
HN25_P25_A11_S299_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HN25_P5_B09_S21_comb,4.724,1,Primary,0,Cancer cells,25,TRUE
HN26_P5_G08_S80_comb,6.378,0,Primary,Fibroblast,Fibroblast,26,TRUE
HN28_P15_D09_S333_comb,0,1,Lymph node,0,Cancer cells,28,FALSE
HN26_P25_E12_S156_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN26_P6_H11_S95_comb,6.0934,0,Primary,Fibroblast,Fibroblast,26,TRUE
HN25_P5_B08_S20_comb,0,0,Primary,Mast,Mast,25,FALSE
HN26_P13_A08_S104_comb,2.9877,1,Lymph node,0,Cancer cells,26,TRUE
HN28_P6_D04_S136_comb,5.5695,0,Primary,Fibroblast,Fibroblast,28,TRUE
HN26_P5_F03_S63_comb,6.267,0,Primary,Fibroblast,Fibroblast,26,TRUE
HN26_P25_B07_S115_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HNSCC26_P12_G07_S271_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN28_P6_D02_S134_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN28_P15_G05_S365_comb,0,0,Lymph node,B cell,B cell,28,FALSE
HN25_P5_G09_S81_comb,0,0,Primary,Fibroblast,Fibroblast,25,FALSE
HN25_P23_E09_S249_comb,6.2938,0,Lymph node,Fibroblast,Fibroblast,25,TRUE
HN25_P5_C03_S27_comb,0,0,Primary,Mast,Mast,25,FALSE
HN28_P15_B02_S302_comb,2.9313,1,Lymph node,0,Cancer cells,28,TRUE
HN26_P6_E03_S51_comb,3.5973,1,Primary,0,Cancer cells,26,TRUE
HNSCC26_P12_D06_S234_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN25_P25_E08_S344_comb,3.674,1,Lymph node,0,Cancer cells,25,TRUE
HN25_P5_D02_S38_comb,0,0,Primary,Fibroblast,Fibroblast,25,FALSE
HN28_P15_D10_S334_comb,0,1,Lymph node,0,Cancer cells,28,FALSE
HN26_P5_E01_S49_comb,0,0,Primary,Fibroblast,Fibroblast,26,FALSE
HN26_P6_B01_S13_comb,0,0,Primary,Fibroblast,Fibroblast,26,FALSE
HN28_P15_G02_S362_comb,0,0,Lymph node,B cell,B cell,28,FALSE
HN26_P5_C07_S31_comb,0,0,Primary,Fibroblast,Fibroblast,26,FALSE
HNSCC26_P24_F07_S355_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HNSCC26_P24_D07_S331_comb,4.1391,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P6_A09_S9_comb,0,1,Primary,0,Cancer cells,26,FALSE
HN28_P6_F06_S162_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN28_P6_A10_S106_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HNSCC26_P24_A06_S294_comb,0,0,Lymph node,T cell,T cell,26,FALSE
HN26_P14_G11_S275_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN25_P24_H12_S192_comb,0,0,Lymph node,Dendritic,Dendritic,25,FALSE
HNSCC26_P12_F07_S259_comb,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE
HN25_P5_G05_S77_comb,3.009,1,Primary,0,Cancer cells,25,TRUE
HN26_P26_G09_S369_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN26_P5_B04_S16_comb,0,0,Primary,Fibroblast,Fibroblast,26,FALSE
HN28_P6_A08_S104_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN28_P6_B10_S118_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN26_P14_C03_S219_comb,2.2839,0,Lymph node,Fibroblast,Fibroblast,26,TRUE
HNSCC26_P24_F05_S353_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN28_P15_A03_S291_comb,3.3244,1,Lymph node,0,Cancer cells,28,TRUE
HNSCC26_P24_C02_S314_comb,1.0538,1,Lymph node,0,Cancer cells,26,TRUE
HN26_P6_F02_S62_comb,3.338,1,Primary,0,Cancer cells,26,TRUE
HN26_P6_G07_S79_comb,0.40817,1,Primary,0,Cancer cells,26,TRUE
HN28_P15_H02_S374_comb,0,0,Lymph node,Fibroblast,Fibroblast,28,FALSE
HN25_P23_B06_S210_comb,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE
HNSCC26_P12_C02_S218_comb,4.7254,1,Lymph node,0,Cancer cells,26,TRUE
HNSCC26_P24_A04_S292_comb,3.6887,1,Lymph node,0,Cancer cells,26,TRUE
HN28_P15_H06_S378_comb,3.0536,1,Lymph node,0,Cancer cells,28,TRUE
HN26_P26_H11_S383_comb,0,1,Lymph node,0,Cancer cells,26,FALSE
HN28_P5_D11_S239_comb,6.349,0,Primary,Fibroblast,Fibroblast,28,TRUE
HN28_P14_E02_S146_comb,4.4459,0,Lymph node,Fibroblast,Fibroblast,28,TRUE
HN28_P3P4_A07_S7_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
HN28_P3P4_F08_S68_comb,4.9904,0,Primary,Fibroblast,Fibroblast,28,TRUE
HN28_P14_D07_S139_comb,3.9925,1,Lymph node,0,Cancer cells,28,TRUE
HN28_P3P4_D07_S43_comb,0,1,Primary,0,Cancer cells,28,FALSE
HN23_P11_D10_S46_comb,0,0,Primary,T cell,T cell,23,FALSE
HN23_P11_B04_S16_comb,0,0,Primary,T cell,T cell,23,FALSE
HN28_P3P4_A12_S12_comb,0,0,Primary,Fibroblast,Fibroblast,28,FALSE
